datetime,power_demand_mwh,temperature_c,rainfall_mm,wind_speed_ms,humidity_pct,sunshine_hr,solar_radiation_mj_m2,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2025-07-05 23:00:00,71435.0,27.4,0.0,3.2,79,0.0,0.0,23,5,7,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2025-07-06 00:00:00,67808.0,27.1,0.0,3.3,78,0.0,0.0,0,6,7,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 01:00:00,63350.0,26.8,0.0,2.9,79,0.0,0.0,1,6,7,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 02:00:00,60264.0,26.6,0.0,2.1,80,0.0,0.0,2,6,7,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 03:00:00,58164.0,26.6,0.0,2.6,81,0.0,0.0,3,6,7,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 04:00:00,56946.0,26.5,0.0,2.4,82,0.0,0.0,4,6,7,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 05:00:00,56397.0,26.5,0.0,3.2,82,0.0,0.0,5,6,7,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 06:00:00,56306.0,26.4,0.0,3.2,83,0.0,0.0,6,6,7,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 07:00:00,56763.0,26.4,0.0,2.9,82,0.0,0.07,7,6,7,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 08:00:00,57362.0,26.4,0.0,2.3,83,0.0,0.16,8,6,7,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 09:00:00,58352.0,26.6,0.0,2.8,82,0.0,0.2,9,6,7,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 10:00:00,59589.0,27.4,0.0,1.8,79,0.0,0.52,10,6,7,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 11:00:00,60397.0,28.6,0.0,1.4,76,0.1,1.04,11,6,7,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 12:00:00,60572.0,30.6,0.0,2.5,68,0.5,2.55,12,6,7,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 13:00:00,61636.0,31.5,0.0,2.7,63,0.8,2.67,13,6,7,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 14:00:00,63599.0,32.6,0.0,2.8,61,0.2,2.43,14,6,7,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 15:00:00,65477.0,32.7,0.0,2.7,60,0.1,1.78,15,6,7,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 16:00:00,67665.0,32.3,0.0,3.0,62,0.0,1.18,16,6,7,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 17:00:00,70831.0,31.9,0.0,3.4,62,0.0,0.79,17,6,7,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 18:00:00,74423.0,32.0,0.0,1.8,67,0.0,0.73,18,6,7,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 19:00:00,77387.0,31.4,0.0,2.2,67,0.0,0.47,19,6,7,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 20:00:00,78705.0,30.2,0.0,1.7,72,0.0,0.11,20,6,7,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 21:00:00,78306.0,29.5,0.0,2.1,74,0.0,0.0,21,6,7,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 22:00:00,75255.0,28.8,0.0,2.1,77,0.0,0.0,22,6,7,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-06 23:00:00,71523.0,28.4,0.0,1.5,79,0.0,0.0,23,6,7,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-07-07 00:00:00,67423.0,28.2,0.0,1.3,79,0.0,0.0,0,0,7,0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 01:00:00,62969.0,27.7,0.0,2.6,79,0.0,0.0,1,0,7,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 02:00:00,60068.0,27.3,0.0,1.8,81,0.0,0.0,2,0,7,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 03:00:00,58214.0,27.2,0.0,2.3,82,0.0,0.0,3,0,7,0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 04:00:00,57421.0,27.0,0.0,2.4,81,0.0,0.0,4,0,7,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 05:00:00,57616.0,27.0,0.0,2.4,82,0.0,0.0,5,0,7,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 06:00:00,59067.0,26.7,0.0,2.8,85,0.0,0.01,6,0,7,0,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 07:00:00,63389.0,26.8,0.0,1.2,84,0.0,0.06,7,0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 08:00:00,70448.0,27.2,0.0,1.0,84,0.0,0.18,8,0,7,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 09:00:00,78894.0,27.5,0.0,0.8,83,0.0,0.25,9,0,7,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 10:00:00,82952.0,28.0,0.0,1.3,82,0.0,0.33,10,0,7,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 11:00:00,83457.0,28.3,0.0,2.0,81,0.0,0.33,11,0,7,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 12:00:00,82285.0,28.8,0.0,1.3,79,0.0,0.45,12,0,7,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 13:00:00,80709.0,30.7,0.0,1.6,74,0.0,1.43,13,0,7,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 14:00:00,84728.0,32.3,0.0,0.8,70,0.2,2.07,14,0,7,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 15:00:00,87103.0,32.8,0.0,2.1,66,0.4,1.71,15,0,7,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 16:00:00,88852.0,33.0,0.0,2.1,67,0.2,1.39,16,0,7,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 17:00:00,91615.0,32.8,0.0,3.5,69,0.8,1.56,17,0,7,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 18:00:00,92632.0,32.2,0.0,2.8,72,0.9,1.0,18,0,7,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 19:00:00,93374.0,30.9,0.0,2.8,75,0.0,0.35,19,0,7,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 20:00:00,92655.0,29.7,0.0,2.2,81,0.0,0.09,20,0,7,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 21:00:00,89605.0,29.1,0.0,1.8,81,0.0,0.0,21,0,7,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 22:00:00,84904.0,28.8,0.0,1.4,82,0.0,0.0,22,0,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-07 23:00:00,80583.0,28.6,0.0,1.2,83,0.0,0.0,23,0,7,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.2246467991473532e-16,-1.0
2025-07-08 00:00:00,75582.0,28.4,0.0,1.7,84,0.0,0.0,0,1,7,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 01:00:00,69864.0,28.2,0.0,1.4,85,0.0,0.0,1,1,7,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 02:00:00,66703.0,27.9,0.0,0.8,87,0.0,0.0,2,1,7,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 03:00:00,64715.0,27.7,0.0,1.2,87,0.0,0.0,3,1,7,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 04:00:00,63366.0,27.4,0.0,1.3,88,0.0,0.0,4,1,7,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 05:00:00,63002.0,27.0,0.0,1.5,88,0.0,0.0,5,1,7,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 06:00:00,63953.0,27.0,0.0,1.5,88,0.0,0.04,6,1,7,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 07:00:00,67341.0,27.7,0.0,2.0,85,0.5,0.39,7,1,7,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 08:00:00,73005.0,29.5,0.0,2.5,77,1.0,1.0,8,1,7,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 09:00:00,79578.0,31.1,0.0,1.9,72,1.0,1.76,9,1,7,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 10:00:00,83866.0,32.7,0.0,2.3,65,1.0,2.41,10,1,7,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 11:00:00,85655.0,34.4,0.0,2.0,60,1.0,2.91,11,1,7,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 12:00:00,85416.0,35.3,0.0,2.1,56,1.0,3.24,12,1,7,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 13:00:00,84220.0,35.2,0.0,2.7,55,0.3,1.87,13,1,7,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 14:00:00,88296.0,36.7,0.0,2.3,51,0.6,2.66,14,1,7,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 15:00:00,90288.0,37.4,0.0,1.3,48,0.7,2.42,15,1,7,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 16:00:00,92058.0,36.6,0.0,2.5,49,0.3,1.34,16,1,7,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 17:00:00,94968.0,37.2,0.0,2.2,49,0.6,1.41,17,1,7,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 18:00:00,95675.0,36.0,0.0,4.1,57,0.3,0.83,18,1,7,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 19:00:00,94703.0,27.9,6.4,6.3,80,0.1,0.27,19,1,7,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 20:00:00,93024.0,27.2,4.9,1.4,81,0.0,0.09,20,1,7,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 21:00:00,89823.0,27.4,0.5,2.2,87,0.0,0.0,21,1,7,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 22:00:00,85230.0,27.8,0.0,0.9,84,0.0,0.0,22,1,7,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-08 23:00:00,81129.0,28.1,0.0,0.7,84,0.0,0.0,23,1,7,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-07-09 00:00:00,76172.0,28.2,0.0,2.0,85,0.0,0.0,0,2,7,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 01:00:00,70542.0,28.3,0.0,0.9,81,0.0,0.0,1,2,7,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 02:00:00,67155.0,28.3,0.0,1.1,79,0.0,0.0,2,2,7,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 03:00:00,64992.0,28.0,0.0,1.1,82,0.0,0.0,3,2,7,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 04:00:00,63650.0,27.8,0.0,1.9,81,0.0,0.0,4,2,7,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 05:00:00,63356.0,27.6,0.0,1.8,82,0.0,0.0,5,2,7,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 06:00:00,64330.0,27.5,0.0,2.4,80,0.0,0.04,6,2,7,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 07:00:00,67603.0,27.9,0.0,1.7,77,0.2,0.32,7,2,7,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 08:00:00,72624.0,29.7,0.0,2.7,71,1.0,1.07,8,2,7,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 09:00:00,78284.0,31.3,0.0,2.3,63,1.0,2.02,9,2,7,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 10:00:00,81518.0,32.3,0.0,2.8,62,0.8,2.3,10,2,7,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 11:00:00,82121.0,33.6,0.0,2.5,57,1.0,3.05,11,2,7,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 12:00:00,81293.0,33.8,0.0,2.2,55,0.8,2.96,12,2,7,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 13:00:00,79392.0,34.0,0.0,2.3,53,0.4,2.03,13,2,7,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 14:00:00,82988.0,35.4,0.0,2.5,48,0.8,3.22,14,2,7,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 15:00:00,85355.0,35.4,0.0,2.2,48,0.7,2.45,15,2,7,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 16:00:00,87208.0,35.5,0.0,2.1,46,0.5,1.6,16,2,7,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 17:00:00,90109.0,35.4,0.0,1.9,47,0.4,1.26,17,2,7,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 18:00:00,91285.0,35.3,0.0,1.8,48,0.4,0.9,18,2,7,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 19:00:00,92685.0,34.4,0.0,2.0,51,0.0,0.28,19,2,7,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 20:00:00,92385.0,33.5,0.0,2.2,53,0.0,0.05,20,2,7,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 21:00:00,89785.0,32.9,0.0,1.3,54,0.0,0.0,21,2,7,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 22:00:00,85240.0,32.1,0.0,3.3,54,0.0,0.0,22,2,7,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-09 23:00:00,80966.0,31.3,0.0,3.1,58,0.0,0.0,23,2,7,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-07-10 00:00:00,75951.0,30.9,0.0,3.1,59,0.0,0.0,0,3,7,0,0.0,1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 01:00:00,70207.0,30.1,0.0,2.3,62,0.0,0.0,1,3,7,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 02:00:00,66752.0,29.3,0.0,2.6,64,0.0,0.0,2,3,7,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 03:00:00,64500.0,28.7,0.0,2.0,65,0.0,0.0,3,3,7,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 04:00:00,62984.0,28.2,0.0,2.4,64,0.0,0.0,4,3,7,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 05:00:00,62552.0,27.8,0.0,2.1,63,0.0,0.0,5,3,7,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 06:00:00,63469.0,27.3,0.0,3.7,64,0.0,0.04,6,3,7,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 07:00:00,66558.0,27.6,0.0,2.8,63,0.8,0.39,7,3,7,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 08:00:00,71378.0,29.4,0.0,3.0,55,1.0,1.16,8,3,7,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 09:00:00,77109.0,31.0,0.0,2.2,49,1.0,1.99,9,3,7,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 10:00:00,79854.0,32.1,0.0,3.0,43,1.0,2.53,10,3,7,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 11:00:00,80095.0,33.4,0.0,2.9,42,1.0,3.07,11,3,7,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 12:00:00,78695.0,34.1,0.0,3.2,42,1.0,3.43,12,3,7,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 13:00:00,76858.0,34.5,0.0,3.2,40,1.0,3.55,13,3,7,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 14:00:00,80771.0,35.4,0.0,3.0,39,1.0,3.48,14,3,7,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 15:00:00,83440.0,35.7,0.0,2.7,37,1.0,3.19,15,3,7,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 16:00:00,85472.0,36.1,0.0,3.6,36,1.0,2.73,16,3,7,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 17:00:00,88415.0,36.0,0.0,3.1,35,1.0,2.13,17,3,7,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 18:00:00,89750.0,35.5,0.0,2.7,34,1.0,1.42,18,3,7,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 19:00:00,90717.0,33.9,0.0,4.3,34,1.0,0.69,19,3,7,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 20:00:00,89906.0,32.2,0.0,4.3,35,0.5,0.15,20,3,7,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 21:00:00,87003.0,31.0,0.0,3.2,39,0.0,0.0,21,3,7,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 22:00:00,82362.0,29.9,0.0,3.3,40,0.0,0.0,22,3,7,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-10 23:00:00,78161.0,28.9,0.0,3.8,42,0.0,0.0,23,3,7,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-07-11 00:00:00,73516.0,28.0,0.0,3.5,43,0.0,0.0,0,4,7,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 01:00:00,67831.0,27.1,0.0,3.8,45,0.0,0.0,1,4,7,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 02:00:00,64539.0,26.4,0.0,4.0,49,0.0,0.0,2,4,7,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 03:00:00,62410.0,25.8,0.0,3.1,50,0.0,0.0,3,4,7,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 04:00:00,61032.0,25.3,0.0,3.4,53,0.0,0.0,4,4,7,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 05:00:00,60706.0,24.8,0.0,3.6,56,0.0,0.0,5,4,7,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 06:00:00,61434.0,24.6,0.0,3.1,58,0.0,0.03,6,4,7,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 07:00:00,64272.0,25.3,0.0,4.7,57,0.9,0.48,7,4,7,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 08:00:00,68219.0,27.1,0.0,4.2,52,1.0,1.23,8,4,7,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 09:00:00,73019.0,28.8,0.0,3.6,49,1.0,1.94,9,4,7,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 10:00:00,75882.0,30.2,0.0,3.0,47,1.0,2.58,10,4,7,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 11:00:00,76755.0,31.4,0.0,3.5,45,1.0,3.09,11,4,7,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 12:00:00,75642.0,32.5,0.0,3.9,44,1.0,3.47,12,4,7,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 13:00:00,73577.0,33.5,0.0,2.8,40,1.0,3.59,13,4,7,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 14:00:00,77534.0,34.3,0.0,3.7,41,1.0,3.53,14,4,7,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 15:00:00,80339.0,35.0,0.0,2.6,38,1.0,3.23,15,4,7,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-07-11 16:00:00,82530.0,35.7,0.0,2.8,37,1.0,2.77,16,4,7,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
